client_id,frame,delay_ms,fps
0,1,601.23,1.663
0,2,424.781,2.354
0,3,509.15,1.964
0,4,340.106,2.94
0,5,595.32,1.68
0,6,375.518,2.663
0,7,448.862,2.228
0,8,462.269,2.163
0,9,498.14,2.007
0,10,296.146,3.377
0,11,438.298,2.282
0,12,395.219,2.53
0,13,351.141,2.848
0,14,507.664,1.97
0,15,347.241,2.88
0,16,436.411,2.291
0,17,397.266,2.517
0,18,368.988,2.71
0,19,407.561,2.454
0,20,351.73,2.843
0,21,217.424,4.599
0,22,392.018,2.551
0,23,333.419,2.999
0,24,338.525,2.954
0,25,351.17,2.848
0,26,460.528,2.171
0,27,406.739,2.459
0,28,392.871,2.545
0,29,431.431,2.318
0,30,334.842,2.986
0,31,462.835,2.161
0,32,351.948,2.841
0,33,246.229,4.061
0,34,334.79,2.987
0,35,447.464,2.235
0,36,430.455,2.323
0,37,464.048,2.155
0,38,449.37,2.225
0,39,403.084,2.481
0,40,446.705,2.239
0,41,379.909,2.632
0,42,385.878,2.591
0,43,399.92,2.5
0,44,451.152,2.217
0,45,377.117,2.652
0,46,322.568,3.1
0,47,483.43,2.069
0,48,353.716,2.827
0,49,559.606,1.787
0,50,316.993,3.155
0,51,371.553,2.691
0,52,422.168,2.369
0,53,384.908,2.598
0,54,464.78,2.152
0,55,384.891,2.598
0,56,353.906,2.826
0,57,396.849,2.52
0,58,416.337,2.402
0,59,329.521,3.035
0,60,257.11,3.889
0,61,310.777,3.218
0,62,433.658,2.306
0,63,433.716,2.306
0,64,337.059,2.967
0,65,498.141,2.007
0,66,359.935,2.778
0,67,368.1,2.717
0,68,433.915,2.305
0,69,406.829,2.458
0,70,368.157,2.716
0,71,410.783,2.434
0,72,563.961,1.773
0,73,427.159,2.341
0,74,427.169,2.341
0,75,649.615,1.539
0,76,438.216,2.282
0,77,390.149,2.563
0,78,322.848,3.097
0,79,326.829,3.06
0,80,599.37,1.668
0,81,456.098,2.193
0,82,278.793,3.587
0,83,558.323,1.791
0,84,335.713,2.979
0,85,305.186,3.277
0,86,441.001,2.268
0,87,578.412,1.729
0,88,330.691,3.024
0,89,352.671,2.836
0,90,374.865,2.668
0,91,338.62,2.953
0,92,419.382,2.384
0,93,301.878,3.313
0,94,452.903,2.208
0,95,446.472,2.24
0,96,717.682,1.393
0,97,425.521,2.35
0,98,405.21,2.468
0,99,548.375,1.824
0,100,451.343,2.216
0,101,361.173,2.769
0,102,361.062,2.77
0,103,469.018,2.132
0,104,381.148,2.624
0,105,477.182,2.096
0,106,506.486,1.974
0,107,382.389,2.615
0,108,388.595,2.573
0,109,365.105,2.739
0,110,380.681,2.627
0,111,414.508,2.412
0,112,414.053,2.415
0,113,342.496,2.92
0,114,366.01,2.732
0,115,422.551,2.367
0,116,498.868,2.005
0,117,476.202,2.1
0,118,324.005,3.086
0,119,628.734,1.59
0,120,503.009,1.988
0,121,361.63,2.765
0,122,365.048,2.739
0,123,446.297,2.241
0,124,476.921,2.097
0,125,504.845,1.981
0,126,508.343,1.967
0,127,366.384,2.729
0,128,432.392,2.313
0,129,335.203,2.983
0,130,456.95,2.188
0,131,503.212,1.987
0,132,400.934,2.494
0,133,554.581,1.803
0,134,368.041,2.717
0,135,471.749,2.12
0,136,423.78,2.36
0,137,363.948,2.748
0,138,420.099,2.38
0,139,268.987,3.718
0,140,351.255,2.847
0,141,461.755,2.166
0,142,420.086,2.38
0,143,520.715,1.92
0,144,331.415,3.017
0,145,357.453,2.798
0,146,402.309,2.486
0,147,559.543,1.787
0,148,343.926,2.908
0,149,454.665,2.199
0,150,455.896,2.193
0,151,346.48,2.886
1,1,540.048,1.852
1,2,485.273,2.061
1,3,418.97,2.387
1,4,366.157,2.731
1,5,407.721,2.453
1,6,381.812,2.619
1,7,479.222,2.087
1,8,374.804,2.668
1,9,321.0,3.115
1,10,351.136,2.848
1,11,382.724,2.613
1,12,374.674,2.669
1,13,339.966,2.941
1,14,568.992,1.757
1,15,436.226,2.292
1,16,320.883,3.116
1,17,283.358,3.529
1,18,371.333,2.693
1,19,344.272,2.905
1,20,396.099,2.525
1,21,541.325,1.847
1,22,506.533,1.974
1,23,416.886,2.399
1,24,282.982,3.534
1,25,442.52,2.26
1,26,608.003,1.645
1,27,430.64,2.322
1,28,470.305,2.126
1,29,449.343,2.225
1,30,302.601,3.305
1,31,332.414,3.008
1,32,449.193,2.226
1,33,391.357,2.555
1,34,398.023,2.512
1,35,398.591,2.509
1,36,421.741,2.371
1,37,497.364,2.011
1,38,507.667,1.97
1,39,302.686,3.304
1,40,367.901,2.718
1,41,408.35,2.449
1,42,309.987,3.226
1,43,346.763,2.884
1,44,407.972,2.451
1,45,250.991,3.984
1,46,391.905,2.552
1,47,322.901,3.097
1,48,446.758,2.238
1,49,413.777,2.417
1,50,467.455,2.139
1,51,376.971,2.653
1,52,520.27,1.922
1,53,440.533,2.27
1,54,443.617,2.254
1,55,464.34,2.154
1,56,348.874,2.866
1,57,471.276,2.122
1,58,510.924,1.957
1,59,660.817,1.513
1,60,423.647,2.36
1,61,452.718,2.209
1,62,422.043,2.369
1,63,416.892,2.399
1,64,386.361,2.588
1,65,357.835,2.795
1,66,323.189,3.094
1,67,322.446,3.101
1,68,357.651,2.796
1,69,538.483,1.857
1,70,381.759,2.619
1,71,380.182,2.63
1,72,397.774,2.514
1,73,325.036,3.077
1,74,342.865,2.917
1,75,622.664,1.606
1,76,473.538,2.112
1,77,491.337,2.035
1,78,513.97,1.946
1,79,385.915,2.591
1,80,373.968,2.674
1,81,535.592,1.867
1,82,475.593,2.103
1,83,309.473,3.231
1,84,420.458,2.378
1,85,488.644,2.046
1,86,385.312,2.595
1,87,504.348,1.983
1,88,537.896,1.859
1,89,412.27,2.426
1,90,326.952,3.059
1,91,371.047,2.695
1,92,442.767,2.259
1,93,370.314,2.7
1,94,291.289,3.433
1,95,400.838,2.495
1,96,463.23,2.159
1,97,559.403,1.788
1,98,464.036,2.155
1,99,503.63,1.986
1,100,470.784,2.124
1,101,339.865,2.942
1,102,544.561,1.836
1,103,452.494,2.21
1,104,539.743,1.853
1,105,393.52,2.541
1,106,442.199,2.261
1,107,414.65,2.412
1,108,427.722,2.338
1,109,451.252,2.216
1,110,354.568,2.82
1,111,489.615,2.042
1,112,439.653,2.275
1,113,411.258,2.432
1,114,351.238,2.847
1,115,502.476,1.99
1,116,377.234,2.651
1,117,372.356,2.686
1,118,496.833,2.013
1,119,443.897,2.253
1,120,533.332,1.875
1,121,543.784,1.839
1,122,433.725,2.306
1,123,409.373,2.443
1,124,497.637,2.009
1,125,446.395,2.24
1,126,477.955,2.092
1,127,471.588,2.12
1,128,427.066,2.342
1,129,414.362,2.413
1,130,397.192,2.518
1,131,357.161,2.8
1,132,271.611,3.682
1,133,391.637,2.553
1,134,651.164,1.536
1,135,535.199,1.868
1,136,371.403,2.692
1,137,360.755,2.772
1,138,457.134,2.188
1,139,375.635,2.662
1,140,383.404,2.608
1,141,575.047,1.739
1,142,389.811,2.565
1,143,411.103,2.432
1,144,407.453,2.454
1,145,388.615,2.573
1,146,303.502,3.295
1,147,481.131,2.078
1,148,287.17,3.482
1,149,194.9,5.131
1,150,115.613,8.65
1,151,77.205,12.953
2,1,343.713,2.909
2,2,388.756,2.572
2,3,362.948,2.755
2,4,293.112,3.412
2,5,354.554,2.82
2,6,480.075,2.083
2,7,397.313,2.517
2,8,401.448,2.491
2,9,362.682,2.757
2,10,341.137,2.931
2,11,402.515,2.484
2,12,411.05,2.433
2,13,461.157,2.168
2,14,407.565,2.454
2,15,402.124,2.487
2,16,352.328,2.838
2,17,305.977,3.268
2,18,405.309,2.467
2,19,489.685,2.042
2,20,401.714,2.489
2,21,464.082,2.155
2,22,517.577,1.932
2,23,403.686,2.477
2,24,444.883,2.248
2,25,367.866,2.718
2,26,362.771,2.757
2,27,525.333,1.904
2,28,274.226,3.647
2,29,291.354,3.432
2,30,361.707,2.765
2,31,434.299,2.303
2,32,304.952,3.279
2,33,320.868,3.117
2,34,355.068,2.816
2,35,280.001,3.571
2,36,393.277,2.543
2,37,366.938,2.725
2,38,542.945,1.842
2,39,346.799,2.884
2,40,512.784,1.95
2,41,461.726,2.166
2,42,411.079,2.433
2,43,406.68,2.459
2,44,612.883,1.632
2,45,394.044,2.538
2,46,364.061,2.747
2,47,302.357,3.307
2,48,385.918,2.591
2,49,427.907,2.337
2,50,337.265,2.965
2,51,426.186,2.346
2,52,410.978,2.433
2,53,346.435,2.887
2,54,444.393,2.25
2,55,423.632,2.361
2,56,445.26,2.246
2,57,379.474,2.635
2,58,350.029,2.857
2,59,287.31,3.481
2,60,587.843,1.701
2,61,489.379,2.043
2,62,324.341,3.083
2,63,299.119,3.343
2,64,395.138,2.531
2,65,460.388,2.172
2,66,423.808,2.36
2,67,460.407,2.172
2,68,401.786,2.489
2,69,376.93,2.653
2,70,573.729,1.743
2,71,380.48,2.628
2,72,437.313,2.287
2,73,403.913,2.476
2,74,349.067,2.865
2,75,609.286,1.641
2,76,380.715,2.627
2,77,395.733,2.527
2,78,489.213,2.044
2,79,398.786,2.508
2,80,401.964,2.488
2,81,409.505,2.442
2,82,343.026,2.915
2,83,494.42,2.023
2,84,515.043,1.942
2,85,438.879,2.279
2,86,441.422,2.265
2,87,342.306,2.921
2,88,449.62,2.224
2,89,424.162,2.358
2,90,374.726,2.669
2,91,438.404,2.281
2,92,504.894,1.981
2,93,404.575,2.472
2,94,506.641,1.974
2,95,415.189,2.409
2,96,423.603,2.361
2,97,304.716,3.282
2,98,485.461,2.06
2,99,429.277,2.329
2,100,486.38,2.056
2,101,428.616,2.333
2,102,388.21,2.576
2,103,550.836,1.815
2,104,393.022,2.544
2,105,373.534,2.677
2,106,376.673,2.655
2,107,386.016,2.591
2,108,374.111,2.673
2,109,398.541,2.509
2,110,439.609,2.275
2,111,424.496,2.356
2,112,482.66,2.072
2,113,338.866,2.951
2,114,408.053,2.451
2,115,456.723,2.19
2,116,336.713,2.97
2,117,374.402,2.671
2,118,626.424,1.596
2,119,495.947,2.016
2,120,353.838,2.826
2,121,487.234,2.052
2,122,506.456,1.975
2,123,312.331,3.202
2,124,341.697,2.927
2,125,385.519,2.594
2,126,529.058,1.89
2,127,325.621,3.071
2,128,399.449,2.503
2,129,363.567,2.751
2,130,302.123,3.31
2,131,478.388,2.09
2,132,373.658,2.676
2,133,381.771,2.619
2,134,372.48,2.685
2,135,386.815,2.585
2,136,516.276,1.937
2,137,503.467,1.986
2,138,374.869,2.668
2,139,479.662,2.085
2,140,369.84,2.704
2,141,338.511,2.954
2,142,378.17,2.644
2,143,335.411,2.981
2,144,349.025,2.865
2,145,449.285,2.226
2,146,354.863,2.818
2,147,341.381,2.929
2,148,429.523,2.328
2,149,433.764,2.305
2,150,469.172,2.131
2,151,423.416,2.362
3,1,421.785,2.371
3,2,481.881,2.075
3,3,351.448,2.845
3,4,351.397,2.846
3,5,490.86,2.037
3,6,364.922,2.74
3,7,415.134,2.409
3,8,326.409,3.064
3,9,367.057,2.724
3,10,344.187,2.905
3,11,371.181,2.694
3,12,494.116,2.024
3,13,382.604,2.614
3,14,586.242,1.706
3,15,419.717,2.383
3,16,354.753,2.819
3,17,374.117,2.673
3,18,470.393,2.126
3,19,395.275,2.53
3,20,339.656,2.944
3,21,456.132,2.192
3,22,468.832,2.133
3,23,372.105,2.687
3,24,362.831,2.756
3,25,406.085,2.463
3,26,448.258,2.231
3,27,626.623,1.596
3,28,404.745,2.471
3,29,342.309,2.921
3,30,463.266,2.159
3,31,422.339,2.368
3,32,430.098,2.325
3,33,338.294,2.956
3,34,424.243,2.357
3,35,393.875,2.539
3,36,467.587,2.139
3,37,504.438,1.982
3,38,502.51,1.99
3,39,390.004,2.564
3,40,361.115,2.769
3,41,367.783,2.719
3,42,520.736,1.92
3,43,446.154,2.241
3,44,342.107,2.923
3,45,450.811,2.218
3,46,404.114,2.475
3,47,456.4,2.191
3,48,388.393,2.575
3,49,443.13,2.257
3,50,464.232,2.154
3,51,443.274,2.256
3,52,416.167,2.403
3,53,402.42,2.485
3,54,324.37,3.083
3,55,432.671,2.311
3,56,430.248,2.324
3,57,441.568,2.265
3,58,319.961,3.125
3,59,437.668,2.285
3,60,459.676,2.175
3,61,416.138,2.403
3,62,346.383,2.887
3,63,482.054,2.074
3,64,465.519,2.148
3,65,383.387,2.608
3,66,354.977,2.817
3,67,347.334,2.879
3,68,382.32,2.616
3,69,378.638,2.641
3,70,456.889,2.189
3,71,289.712,3.452
3,72,410.098,2.438
3,73,418.999,2.387
3,74,510.488,1.959
3,75,470.757,2.124
3,76,382.632,2.613
3,77,349.702,2.86
3,78,430.573,2.322
3,79,404.213,2.474
3,80,295.054,3.389
3,81,354.859,2.818
3,82,466.275,2.145
3,83,371.935,2.689
3,84,462.368,2.163
3,85,537.948,1.859
3,86,446.886,2.238
3,87,387.47,2.581
3,88,481.396,2.077
3,89,443.345,2.256
3,90,442.304,2.261
3,91,391.27,2.556
3,92,359.06,2.785
3,93,358.382,2.79
3,94,386.185,2.589
3,95,382.947,2.611
3,96,380.979,2.625
3,97,501.333,1.995
3,98,508.652,1.966
3,99,469.828,2.128
3,100,465.295,2.149
3,101,417.591,2.395
3,102,502.128,1.992
3,103,429.278,2.329
3,104,498.473,2.006
3,105,417.928,2.393
3,106,493.861,2.025
3,107,543.923,1.838
3,108,415.621,2.406
3,109,402.324,2.486
3,110,392.966,2.545
3,111,409.785,2.44
3,112,369.125,2.709
3,113,471.097,2.123
3,114,420.474,2.378
3,115,401.176,2.493
3,116,471.826,2.119
3,117,401.865,2.488
3,118,390.116,2.563
3,119,436.254,2.292
3,120,538.843,1.856
3,121,512.566,1.951
3,122,448.235,2.231
3,123,459.628,2.176
3,124,510.698,1.958
3,125,488.279,2.048
3,126,457.69,2.185
3,127,480.833,2.08
3,128,367.636,2.72
3,129,415.789,2.405
3,130,352.069,2.84
3,131,458.349,2.182
3,132,326.13,3.066
3,133,315.684,3.168
3,134,646.274,1.547
3,135,520.948,1.92
3,136,631.888,1.583
3,137,380.211,2.63
3,138,452.163,2.212
3,139,534.283,1.872
3,140,482.677,2.072
3,141,338.938,2.95
3,142,424.828,2.354
3,143,470.148,2.127
3,144,343.144,2.914
3,145,374.419,2.671
3,146,422.887,2.365
3,147,227.77,4.39
3,148,191.112,5.233
3,149,175.166,5.709
3,150,157.361,6.355
3,151,82.203,12.165
4,1,369.704,2.705
4,2,481.154,2.078
4,3,329.541,3.035
4,4,413.359,2.419
4,5,373.309,2.679
4,6,388.97,2.571
4,7,290.21,3.446
4,8,312.412,3.201
4,9,448.307,2.231
4,10,410.329,2.437
4,11,326.978,3.058
4,12,465.082,2.15
4,13,426.983,2.342
4,14,345.498,2.894
4,15,348.853,2.867
4,16,338.222,2.957
4,17,454.152,2.202
4,18,483.637,2.068
4,19,312.368,3.201
4,20,435.031,2.299
4,21,427.073,2.342
4,22,392.248,2.549
4,23,449.497,2.225
4,24,372.026,2.688
4,25,583.511,1.714
4,26,372.28,2.686
4,27,327.198,3.056
4,28,404.879,2.47
4,29,452.144,2.212
4,30,362.505,2.759
4,31,508.823,1.965
4,32,489.952,2.041
4,33,329.636,3.034
4,34,362.203,2.761
4,35,381.722,2.62
4,36,614.971,1.626
4,37,427.064,2.342
4,38,265.2,3.771
4,39,465.752,2.147
4,40,375.83,2.661
4,41,469.807,2.129
4,42,384.494,2.601
4,43,293.997,3.401
4,44,485.203,2.061
4,45,430.756,2.321
4,46,391.474,2.554
4,47,415.939,2.404
4,48,474.131,2.109
4,49,372.682,2.683
4,50,359.887,2.779
4,51,283.993,3.521
4,52,454.274,2.201
4,53,339.544,2.945
4,54,483.024,2.07
4,55,492.292,2.031
4,56,289.399,3.455
4,57,396.666,2.521
4,58,302.791,3.303
4,59,344.899,2.899
4,60,393.737,2.54
4,61,425.901,2.348
4,62,480.373,2.082
4,63,370.154,2.702
4,64,441.912,2.263
4,65,525.432,1.903
4,66,483.447,2.068
4,67,475.284,2.104
4,68,385.881,2.591
4,69,546.778,1.829
4,70,395.344,2.529
4,71,352.603,2.836
4,72,328.479,3.044
4,73,302.603,3.305
4,74,366.887,2.726
4,75,365.493,2.736
4,76,444.487,2.25
4,77,493.693,2.026
4,78,435.628,2.296
4,79,456.242,2.192
4,80,354.971,2.817
4,81,411.532,2.43
4,82,403.165,2.48
4,83,416.473,2.401
4,84,376.182,2.658
4,85,496.558,2.014
4,86,493.382,2.027
4,87,353.855,2.826
4,88,438.158,2.282
4,89,424.452,2.356
4,90,468.322,2.135
4,91,405.816,2.464
4,92,401.291,2.492
4,93,444.164,2.251
4,94,403.768,2.477
4,95,363.156,2.754
4,96,392.218,2.55
4,97,386.788,2.585
4,98,472.267,2.117
4,99,482.699,2.072
4,100,427.461,2.339
4,101,291.972,3.425
4,102,332.203,3.01
4,103,354.151,2.824
4,104,577.273,1.732
4,105,441.949,2.263
4,106,487.926,2.049
4,107,448.672,2.229
4,108,406.617,2.459
4,109,543.475,1.84
4,110,381.712,2.62
4,111,470.288,2.126
4,112,405.46,2.466
4,113,342.254,2.922
4,114,426.635,2.344
4,115,462.502,2.162
4,116,401.885,2.488
4,117,386.931,2.584
4,118,453.899,2.203
4,119,420.266,2.379
4,120,452.628,2.209
4,121,385.864,2.592
4,122,459.733,2.175
4,123,427.066,2.342
4,124,402.667,2.483
4,125,496.659,2.013
4,126,417.082,2.398
4,127,355.057,2.816
4,128,403.847,2.476
4,129,362.617,2.758
4,130,387.396,2.581
4,131,453.82,2.204
4,132,387.303,2.582
4,133,483.447,2.068
4,134,379.357,2.636
4,135,448.047,2.232
4,136,348.948,2.866
4,137,374.64,2.669
4,138,486.375,2.056
4,139,415.068,2.409
4,140,552.63,1.81
4,141,509.338,1.963
4,142,360.705,2.772
4,143,350.574,2.852
4,144,497.464,2.01
4,145,342.771,2.917
4,146,356.388,2.806
4,147,406.477,2.46
4,148,363.806,2.749
4,149,441.811,2.263
4,150,425.543,2.35
4,151,327.271,3.056
5,1,379.878,2.632
5,2,402.288,2.486
5,3,395.584,2.528
5,4,430.947,2.32
5,5,420.137,2.38
5,6,296.172,3.376
5,7,345.733,2.892
5,8,426.252,2.346
5,9,420.698,2.377
5,10,549.141,1.821
5,11,375.764,2.661
5,12,259.931,3.847
5,13,279.393,3.579
5,14,468.497,2.134
5,15,345.315,2.896
5,16,268.122,3.73
5,17,426.767,2.343
5,18,432.054,2.315
5,19,428.376,2.334
5,20,433.902,2.305
5,21,407.485,2.454
5,22,494.966,2.02
5,23,311.433,3.211
5,24,368.357,2.715
5,25,367.94,2.718
5,26,528.496,1.892
5,27,314.041,3.184
5,28,416.749,2.4
5,29,402.047,2.487
5,30,386.243,2.589
5,31,336.635,2.971
5,32,392.608,2.547
5,33,369.099,2.709
5,34,310.079,3.225
5,35,215.735,4.635
5,36,428.787,2.332
5,37,328.981,3.04
5,38,566.959,1.764
5,39,548.012,1.825
5,40,530.19,1.886
5,41,543.15,1.841
5,42,470.272,2.126
5,43,428.459,2.334
5,44,497.327,2.011
5,45,368.636,2.713
5,46,409.909,2.44
5,47,473.119,2.114
5,48,431.116,2.32
5,49,483.426,2.069
5,50,337.123,2.966
5,51,349.821,2.859
5,52,462.21,2.164
5,53,431.952,2.315
5,54,400.039,2.5
5,55,325.408,3.073
5,56,445.27,2.246
5,57,351.872,2.842
5,58,321.903,3.107
5,59,469.768,2.129
5,60,458.968,2.179
5,61,509.075,1.964
5,62,453.898,2.203
5,63,351.54,2.845
5,64,545.008,1.835
5,65,365.158,2.739
5,66,409.41,2.443
5,67,470.791,2.124
5,68,347.093,2.881
5,69,611.636,1.635
5,70,489.351,2.044
5,71,441.265,2.266
5,72,425.237,2.352
5,73,361.354,2.767
5,74,316.076,3.164
5,75,394.872,2.532
5,76,371.683,2.69
5,77,377.754,2.647
5,78,298.785,3.347
5,79,399.751,2.502
5,80,372.551,2.684
5,81,368.425,2.714
5,82,470.012,2.128
5,83,311.521,3.21
5,84,424.598,2.355
5,85,527.995,1.894
5,86,515.23,1.941
5,87,418.535,2.389
5,88,496.657,2.013
5,89,363.565,2.751
5,90,487.647,2.051
5,91,402.094,2.487
5,92,414.58,2.412
5,93,405.173,2.468
5,94,413.914,2.416
5,95,392.161,2.55
5,96,434.983,2.299
5,97,489.177,2.044
5,98,442.838,2.258
5,99,413.014,2.421
5,100,468.665,2.134
5,101,495.64,2.018
5,102,316.908,3.155
5,103,483.369,2.069
5,104,457.827,2.184
5,105,485.556,2.059
5,106,605.57,1.651
5,107,448.791,2.228
5,108,415.862,2.405
5,109,330.04,3.03
5,110,374.446,2.671
5,111,436.118,2.293
5,112,380.922,2.625
5,113,412.077,2.427
5,114,406.665,2.459
5,115,471.969,2.119
5,116,328.89,3.041
5,117,591.302,1.691
5,118,419.81,2.382
5,119,446.501,2.24
5,120,505.488,1.978
5,121,433.794,2.305
5,122,450.369,2.22
5,123,475.526,2.103
5,124,537.74,1.86
5,125,382.38,2.615
5,126,514.056,1.945
5,127,430.558,2.323
5,128,425.139,2.352
5,129,422.581,2.366
5,130,356.746,2.803
5,131,532.291,1.879
5,132,354.422,2.821
5,133,415.004,2.41
5,134,436.625,2.29
5,135,306.065,3.267
5,136,474.434,2.108
5,137,332.516,3.007
5,138,288.872,3.462
5,139,385.653,2.593
5,140,494.985,2.02
5,141,436.162,2.293
5,142,414.102,2.415
5,143,361.544,2.766
5,144,364.866,2.741
5,145,237.195,4.216
5,146,324.378,3.083
5,147,466.956,2.142
5,148,529.249,1.889
5,149,427.002,2.342
5,150,322.741,3.098
5,151,261.651,3.822
6,1,508.701,1.966
6,2,421.795,2.371
6,3,466.355,2.144
6,4,422.363,2.368
6,5,421.024,2.375
6,6,388.587,2.573
6,7,428.156,2.336
6,8,404.495,2.472
6,9,341.824,2.925
6,10,302.979,3.301
6,11,475.147,2.105
6,12,362.551,2.758
6,13,429.325,2.329
6,14,355.274,2.815
6,15,356.123,2.808
6,16,360.541,2.774
6,17,436.212,2.292
6,18,360.511,2.774
6,19,339.009,2.95
6,20,279.864,3.573
6,21,377.707,2.648
6,22,339.01,2.95
6,23,298.255,3.353
6,24,430.861,2.321
6,25,364.841,2.741
6,26,361.651,2.765
6,27,281.571,3.551
6,28,380.89,2.625
6,29,294.801,3.392
6,30,394.925,2.532
6,31,451.375,2.215
6,32,353.454,2.829
6,33,410.519,2.436
6,34,389.757,2.566
6,35,506.245,1.975
6,36,434.744,2.3
6,37,326.028,3.067
6,38,360.991,2.77
6,39,570.258,1.754
6,40,363.381,2.752
6,41,465.96,2.146
6,42,455.876,2.194
6,43,483.027,2.07
6,44,467.375,2.14
6,45,398.779,2.508
6,46,388.602,2.573
6,47,358.73,2.788
6,48,416.977,2.398
6,49,406.384,2.461
6,50,449.977,2.222
6,51,377.53,2.649
6,52,336.63,2.971
6,53,591.306,1.691
6,54,342.964,2.916
6,55,496.237,2.015
6,56,317.081,3.154
6,57,336.662,2.97
6,58,512.039,1.953
6,59,361.924,2.763
6,60,493.179,2.028
6,61,404.597,2.472
6,62,461.652,2.166
6,63,418.831,2.388
6,64,407.035,2.457
6,65,297.577,3.36
6,66,505.816,1.977
6,67,325.703,3.07
6,68,438.46,2.281
6,69,443.57,2.254
6,70,370.697,2.698
6,71,416.085,2.403
6,72,487.376,2.052
6,73,296.848,3.369
6,74,515.043,1.942
6,75,488.63,2.047
6,76,352.74,2.835
6,77,378.774,2.64
6,78,352.244,2.839
6,79,557.735,1.793
6,80,373.795,2.675
6,81,376.529,2.656
6,82,402.842,2.482
6,83,473.515,2.112
6,84,372.896,2.682
6,85,462.319,2.163
6,86,385.901,2.591
6,87,292.126,3.423
6,88,498.622,2.006
6,89,508.534,1.966
6,90,368.32,2.715
6,91,376.507,2.656
6,92,330.091,3.029
6,93,452.591,2.209
6,94,435.825,2.294
6,95,359.081,2.785
6,96,485.024,2.062
6,97,451.426,2.215
6,98,400.722,2.495
6,99,433.189,2.308
6,100,456.962,2.188
6,101,390.505,2.561
6,102,470.997,2.123
6,103,529.923,1.887
6,104,396.858,2.52
6,105,478.0,2.092
6,106,409.925,2.439
6,107,329.587,3.034
6,108,500.753,1.997
6,109,420.625,2.377
6,110,510.516,1.959
6,111,364.555,2.743
6,112,409.521,2.442
6,113,480.473,2.081
6,114,355.677,2.812
6,115,393.487,2.541
6,116,416.221,2.403
6,117,394.645,2.534
6,118,405.162,2.468
6,119,431.069,2.32
6,120,320.442,3.121
6,121,438.639,2.28
6,122,405.829,2.464
6,123,401.498,2.491
6,124,463.748,2.156
6,125,373.44,2.678
6,126,568.126,1.76
