client_id,frame,delay_ms,fps
6,127,463.684,2.157
6,128,371.985,2.688
6,129,471.007,2.123
6,130,536.728,1.863
6,131,370.497,2.699
6,132,438.746,2.279
6,133,385.662,2.593
6,134,594.035,1.683
6,135,472.109,2.118
6,136,396.538,2.522
6,137,611.603,1.635
6,138,481.148,2.078
6,139,444.664,2.249
6,140,388.408,2.575
6,141,530.196,1.886
6,142,333.116,3.002
6,143,394.841,2.533
6,144,453.767,2.204
6,145,397.687,2.515
6,146,310.656,3.219
6,147,521.887,1.916
6,148,394.083,2.538
6,149,406.12,2.462
6,150,425.826,2.348
6,151,304.558,3.283
7,1,467.998,2.137
7,2,489.653,2.042
7,3,383.067,2.611
7,4,393.328,2.542
7,5,413.408,2.419
7,6,404.818,2.47
7,7,383.95,2.605
7,8,364.414,2.744
7,9,370.204,2.701
7,10,401.493,2.491
7,11,404.942,2.469
7,12,251.423,3.977
7,13,360.941,2.771
7,14,418.797,2.388
7,15,339.601,2.945
7,16,333.273,3.001
7,17,488.851,2.046
7,18,406.357,2.461
7,19,399.407,2.504
7,20,338.241,2.956
7,21,375.999,2.66
7,22,372.074,2.688
7,23,486.474,2.056
7,24,433.17,2.309
7,25,319.674,3.128
7,26,414.249,2.414
7,27,461.723,2.166
7,28,428.302,2.335
7,29,427.905,2.337
7,30,444.862,2.248
7,31,275.81,3.626
7,32,384.675,2.6
7,33,415.444,2.407
7,34,392.354,2.549
7,35,380.152,2.631
7,36,415.206,2.408
7,37,468.177,2.136
7,38,480.283,2.082
7,39,331.729,3.015
7,40,406.224,2.462
7,41,445.146,2.246
7,42,394.316,2.536
7,43,435.514,2.296
7,44,370.557,2.699
7,45,365.938,2.733
7,46,425.993,2.347
7,47,462.364,2.163
7,48,397.035,2.519
7,49,462.676,2.161
7,50,395.452,2.529
7,51,439.524,2.275
7,52,475.88,2.101
7,53,454.08,2.202
7,54,416.755,2.399
7,55,400.93,2.494
7,56,372.049,2.688
7,57,409.265,2.443
7,58,449.055,2.227
7,59,522.029,1.916
7,60,451.506,2.215
7,61,313.613,3.189
7,62,535.435,1.868
7,63,406.262,2.461
7,64,401.183,2.493
7,65,349.004,2.865
7,66,343.932,2.908
7,67,459.257,2.177
7,68,682.818,1.465
7,69,357.782,2.795
7,70,283.27,3.53
7,71,552.271,1.811
7,72,548.333,1.824
7,73,388.239,2.576
7,74,381.308,2.623
7,75,401.006,2.494
7,76,511.371,1.956
7,77,459.931,2.174
7,78,433.92,2.305
7,79,411.578,2.43
7,80,329.611,3.034
7,81,619.582,1.614
7,82,478.7,2.089
7,83,370.529,2.699
7,84,434.364,2.302
7,85,385.824,2.592
7,86,307.789,3.249
7,87,400.036,2.5
7,88,377.927,2.646
7,89,354.116,2.824
7,90,503.86,1.985
7,91,536.853,1.863
7,92,421.122,2.375
7,93,370.954,2.696
7,94,400.87,2.495
7,95,334.528,2.989
7,96,342.204,2.922
7,97,425.528,2.35
7,98,292.168,3.423
7,99,375.072,2.666
7,100,393.296,2.543
7,101,356.383,2.806
7,102,350.912,2.85
7,103,317.625,3.148
7,104,391.924,2.552
7,105,352.139,2.84
7,106,542.743,1.842
7,107,321.796,3.108
7,108,432.155,2.314
7,109,404.492,2.472
7,110,436.967,2.289
7,111,348.947,2.866
7,112,424.905,2.353
7,113,448.303,2.231
7,114,420.145,2.38
7,115,460.382,2.172
7,116,429.321,2.329
7,117,366.405,2.729
7,118,280.044,3.571
7,119,437.237,2.287
7,120,454.839,2.199
7,121,508.0,1.969
7,122,482.462,2.073
7,123,409.537,2.442
7,124,358.512,2.789
7,125,380.365,2.629
7,126,460.662,2.171
7,127,474.689,2.107
7,128,433.15,2.309
7,129,589.078,1.698
7,130,442.41,2.26
7,131,428.658,2.333
7,132,395.4,2.529
7,133,319.425,3.131
7,134,397.64,2.515
7,135,425.908,2.348
7,136,571.706,1.749
7,137,389.537,2.567
7,138,430.86,2.321
7,139,372.885,2.682
7,140,420.799,2.376
7,141,360.939,2.771
7,142,423.789,2.36
7,143,383.52,2.607
7,144,395.639,2.528
7,145,471.154,2.122
7,146,377.068,2.652
7,147,516.39,1.937
7,148,425.63,2.349
7,149,383.983,2.604
7,150,321.505,3.11
7,151,367.064,2.724
8,1,351.384,2.846
8,2,407.816,2.452
8,3,342.095,2.923
8,4,437.673,2.285
8,5,345.947,2.891
8,6,465.55,2.148
8,7,423.093,2.364
8,8,325.529,3.072
8,9,240.932,4.151
8,10,468.083,2.136
8,11,336.923,2.968
8,12,381.94,2.618
8,13,359.239,2.784
8,14,351.305,2.847
8,15,326.391,3.064
8,16,404.26,2.474
8,17,441.001,2.268
8,18,336.31,2.973
8,19,302.511,3.306
8,20,367.641,2.72
8,21,343.885,2.908
8,22,463.631,2.157
8,23,466.185,2.145
8,24,392.631,2.547
8,25,389.721,2.566
8,26,540.076,1.852
8,27,476.278,2.1
8,28,373.256,2.679
8,29,398.369,2.51
8,30,355.859,2.81
8,31,387.106,2.583
8,32,400.304,2.498
8,33,436.818,2.289
8,34,396.51,2.522
8,35,481.051,2.079
8,36,425.263,2.351
8,37,559.188,1.788
8,38,427.197,2.341
8,39,480.834,2.08
8,40,349.318,2.863
8,41,522.646,1.913
8,42,431.449,2.318
8,43,495.053,2.02
8,44,314.1,3.184
8,45,477.763,2.093
8,46,353.892,2.826
8,47,426.242,2.346
8,48,312.13,3.204
8,49,449.296,2.226
8,50,411.69,2.429
8,51,433.683,2.306
8,52,450.325,2.221
8,53,474.619,2.107
8,54,352.123,2.84
8,55,461.934,2.165
8,56,388.815,2.572
8,57,295.054,3.389
8,58,336.608,2.971
8,59,644.596,1.551
8,60,377.475,2.649
8,61,383.741,2.606
8,62,431.272,2.319
8,63,446.019,2.242
8,64,628.393,1.591
8,65,396.907,2.519
8,66,424.554,2.355
8,67,350.916,2.85
8,68,534.613,1.871
8,69,379.511,2.635
8,70,462.865,2.16
8,71,537.447,1.861
8,72,385.168,2.596
8,73,447.71,2.234
8,74,366.602,2.728
8,75,483.642,2.068
8,76,440.96,2.268
8,77,474.159,2.109
8,78,349.058,2.865
8,79,362.201,2.761
8,80,626.332,1.597
8,81,472.571,2.116
8,82,368.929,2.711
8,83,287.963,3.473
8,84,483.297,2.069
8,85,418.053,2.392
8,86,513.835,1.946
8,87,404.766,2.471
8,88,528.211,1.893
8,89,356.883,2.802
8,90,502.19,1.991
8,91,415.904,2.404
8,92,440.91,2.268
8,93,417.064,2.398
8,94,596.317,1.677
8,95,342.128,2.923
8,96,374.669,2.669
8,97,385.085,2.597
8,98,372.083,2.688
8,99,442.668,2.259
8,100,358.743,2.788
8,101,570.65,1.752
8,102,459.194,2.178
8,103,324.692,3.08
8,104,393.096,2.544
8,105,396.925,2.519
8,106,439.457,2.276
8,107,379.588,2.634
8,108,432.269,2.313
8,109,440.656,2.269
8,110,383.945,2.605
8,111,404.757,2.471
8,112,404.802,2.47
8,113,445.182,2.246
8,114,365.402,2.737
8,115,419.599,2.383
8,116,307.752,3.249
8,117,433.593,2.306
8,118,438.386,2.281
8,119,297.896,3.357
8,120,411.914,2.428
8,121,298.144,3.354
8,122,456.23,2.192
8,123,403.784,2.477
8,124,459.033,2.178
8,125,547.61,1.826
8,126,513.618,1.947
8,127,499.616,2.002
8,128,551.319,1.814
8,129,571.806,1.749
8,130,327.124,3.057
8,131,520.434,1.921
8,132,359.358,2.783
8,133,368.233,2.716
8,134,426.481,2.345
8,135,513.181,1.949
8,136,471.631,2.12
8,137,434.447,2.302
8,138,529.714,1.888
8,139,386.142,2.59
8,140,405.076,2.469
8,141,491.025,2.037
8,142,522.645,1.913
8,143,558.471,1.791
8,144,355.086,2.816
8,145,426.758,2.343
8,146,230.646,4.336
8,147,284.888,3.51
8,148,318.331,3.141
8,149,264.63,3.779
8,150,135.718,7.368
8,151,91.427,10.938
9,1,495.66,2.018
9,2,512.343,1.952
9,3,308.513,3.241
9,4,396.321,2.523
9,5,384.784,2.599
9,6,325.042,3.077
9,7,210.466,4.751
9,8,269.813,3.706
9,9,574.962,1.739
9,10,257.553,3.883
9,11,251.675,3.973
9,12,514.74,1.943
9,13,318.432,3.14
9,14,403.767,2.477
9,15,389.021,2.571
9,16,292.703,3.416
9,17,494.023,2.024
9,18,450.812,2.218
9,19,361.882,2.763
9,20,470.41,2.126
9,21,331.246,3.019
9,22,295.716,3.382
9,23,358.906,2.786
9,24,422.085,2.369
9,25,303.411,3.296
9,26,376.29,2.658
9,27,355.149,2.816
9,28,497.488,2.01
9,29,356.442,2.806
9,30,327.827,3.05
9,31,432.502,2.312
9,32,377.533,2.649
9,33,488.139,2.049
9,34,396.533,2.522
9,35,430.083,2.325
9,36,492.437,2.031
9,37,413.712,2.417
9,38,518.735,1.928
9,39,412.587,2.424
9,40,305.331,3.275
9,41,400.111,2.499
9,42,503.614,1.986
9,43,269.389,3.712
9,44,447.487,2.235
9,45,473.438,2.112
9,46,370.764,2.697
9,47,465.596,2.148
9,48,349.045,2.865
9,49,363.567,2.751
9,50,551.028,1.815
9,51,402.14,2.487
9,52,396.517,2.522
9,53,376.584,2.655
9,54,318.855,3.136
9,55,345.6,2.894
9,56,417.18,2.397
9,57,395.959,2.526
9,58,397.382,2.516
9,59,367.305,2.723
9,60,398.934,2.507
9,61,391.244,2.556
9,62,454.904,2.198
9,63,437.729,2.285
9,64,589.13,1.697
9,65,567.216,1.763
9,66,324.095,3.086
9,67,444.086,2.252
9,68,468.799,2.133
9,69,388.816,2.572
9,70,299.241,3.342
9,71,520.204,1.922
9,72,536.302,1.865
9,73,484.958,2.062
9,74,337.48,2.963
9,75,468.202,2.136
9,76,422.189,2.369
9,77,327.434,3.054
9,78,311.78,3.207
9,79,476.387,2.099
9,80,455.571,2.195
9,81,389.819,2.565
9,82,353.621,2.828
9,83,611.817,1.634
9,84,488.578,2.047
9,85,300.044,3.333
9,86,312.031,3.205
9,87,421.383,2.373
9,88,379.012,2.638
9,89,542.735,1.843
9,90,420.881,2.376
9,91,335.794,2.978
9,92,489.857,2.041
9,93,424.825,2.354
9,94,490.813,2.037
9,95,441.0,2.268
9,96,507.162,1.972
9,97,409.875,2.44
9,98,401.231,2.492
9,99,469.55,2.13
9,100,344.339,2.904
9,101,419.551,2.384
9,102,432.379,2.313
9,103,435.038,2.299
9,104,468.422,2.135
9,105,464.861,2.151
9,106,535.846,1.866
9,107,467.303,2.14
9,108,414.828,2.411
9,109,592.495,1.688
9,110,310.873,3.217
9,111,450.574,2.219
9,112,389.282,2.569
9,113,491.367,2.035
9,114,444.591,2.249
9,115,375.049,2.666
9,116,322.954,3.096
9,117,454.468,2.2
9,118,351.616,2.844
9,119,442.292,2.261
9,120,449.73,2.224
9,121,475.208,2.104
9,122,509.481,1.963
9,123,326.13,3.066
9,124,403.235,2.48
9,125,255.993,3.906
9,126,356.121,2.808
9,127,468.111,2.136
9,128,238.552,4.192
9,129,490.461,2.039
9,130,356.552,2.805
9,131,413.334,2.419
9,132,466.236,2.145
9,133,418.555,2.389
9,134,514.539,1.943
9,135,496.879,2.013
9,136,434.146,2.303
9,137,523.405,1.911
9,138,476.025,2.101
9,139,382.195,2.616
9,140,387.323,2.582
9,141,290.05,3.448
9,142,297.366,3.363
9,143,461.231,2.168
9,144,435.15,2.298
9,145,545.153,1.834
9,146,380.184,2.63
9,147,524.465,1.907
9,148,367.26,2.723
9,149,506.736,1.973
9,150,424.251,2.357
9,151,340.376,2.938
10,1,623.887,1.603
10,2,451.495,2.215
10,3,533.712,1.874
10,4,302.58,3.305
10,5,387.261,2.582
10,6,446.348,2.24
10,7,329.167,3.038
10,8,346.076,2.89
10,9,408.337,2.449
10,10,368.062,2.717
10,11,420.41,2.379
10,12,459.936,2.174
10,13,440.505,2.27
10,14,292.079,3.424
10,15,408.349,2.449
10,16,301.437,3.317
10,17,469.433,2.13
10,18,409.598,2.441
10,19,579.081,1.727
10,20,330.616,3.025
10,21,373.975,2.674
10,22,381.063,2.624
10,23,465.597,2.148
10,24,326.46,3.063
10,25,396.629,2.521
10,26,509.352,1.963
10,27,287.169,3.482
10,28,355.461,2.813
10,29,376.234,2.658
10,30,449.656,2.224
10,31,496.084,2.016
10,32,338.285,2.956
10,33,469.663,2.129
10,34,393.28,2.543
10,35,397.074,2.518
10,36,383.514,2.607
10,37,468.21,2.136
10,38,475.101,2.105
10,39,487.914,2.05
10,40,397.381,2.516
10,41,479.815,2.084
10,42,330.715,3.024
10,43,410.571,2.436
10,44,457.499,2.186
10,45,439.736,2.274
10,46,398.979,2.506
10,47,298.918,3.345
10,48,359.471,2.782
10,49,462.782,2.161
10,50,360.127,2.777
10,51,386.567,2.587
10,52,356.47,2.805
10,53,413.632,2.418
10,54,438.699,2.279
10,55,437.627,2.285
10,56,397.069,2.518
10,57,358.489,2.789
10,58,379.076,2.638
10,59,631.079,1.585
10,60,480.218,2.082
10,61,403.314,2.479
10,62,513.01,1.949
10,63,448.722,2.229
10,64,434.208,2.303
10,65,408.809,2.446
10,66,422.557,2.367
10,67,365.245,2.738
10,68,368.502,2.714
10,69,264.567,3.78
10,70,480.089,2.083
10,71,466.577,2.143
10,72,487.845,2.05
10,73,458.355,2.182
10,74,422.391,2.367
10,75,336.151,2.975
10,76,555.199,1.801
10,77,369.931,2.703
10,78,395.707,2.527
10,79,426.56,2.344
10,80,417.995,2.392
10,81,572.576,1.746
10,82,362.362,2.76
10,83,366.245,2.73
10,84,452.201,2.211
10,85,394.485,2.535
10,86,344.832,2.9
10,87,425.244,2.352
10,88,391.03,2.557
10,89,354.575,2.82
10,90,516.247,1.937
10,91,458.236,2.182
10,92,416.059,2.404
10,93,435.18,2.298
10,94,444.761,2.248
10,95,350.802,2.851
10,96,398.774,2.508
10,97,430.577,2.322
10,98,416.589,2.4
10,99,321.516,3.11
10,100,340.829,2.934
10,101,496.149,2.016
10,102,341.926,2.925
10,103,494.987,2.02
10,104,436.578,2.291
10,105,393.542,2.541
10,106,309.895,3.227
10,107,347.239,2.88
10,108,406.074,2.463
10,109,432.55,2.312
10,110,391.363,2.555
10,111,482.092,2.074
10,112,474.007,2.11
10,113,420.033,2.381
10,114,421.854,2.37
10,115,429.361,2.329
10,116,396.123,2.524
10,117,421.207,2.374
10,118,413.952,2.416
10,119,447.462,2.235
10,120,257.81,3.879
10,121,352.024,2.841
10,122,428.177,2.335
10,123,338.443,2.955
10,124,423.267,2.363
10,125,570.636,1.752
10,126,391.661,2.553
10,127,488.628,2.047
10,128,449.676,2.224
10,129,471.234,2.122
10,130,467.559,2.139
10,131,490.859,2.037
10,132,402.844,2.482
10,133,479.413,2.086
10,134,362.712,2.757
10,135,487.365,2.052
10,136,326.053,3.067
10,137,404.835,2.47
10,138,550.664,1.816
10,139,375.756,2.661
10,140,496.352,2.015
10,141,291.001,3.436
10,142,374.921,2.667
10,143,373.43,2.678
10,144,478.872,2.088
10,145,368.348,2.715
10,146,382.678,2.613
10,147,318.717,3.138
10,148,406.835,2.458
10,149,345.876,2.891
10,150,297.596,3.36
10,151,378.614,2.641
11,1,397.997,2.513
11,2,500.935,1.996
11,3,396.72,2.521
11,4,298.128,3.354
11,5,483.612,2.068
11,6,416.598,2.4
11,7,409.145,2.444
11,8,352.386,2.838
11,9,419.555,2.383
11,10,358.069,2.793
11,11,337.482,2.963
11,12,412.108,2.427
11,13,430.335,2.324
11,14,357.222,2.799
11,15,444.837,2.248
11,16,398.081,2.512
11,17,391.554,2.554
11,18,387.782,2.579
11,19,439.434,2.276
11,20,371.31,2.693
11,21,458.691,2.18
11,22,488.088,2.049
11,23,402.641,2.484
11,24,490.293,2.04
11,25,389.299,2.569
11,26,409.877,2.44
11,27,452.616,2.209
11,28,373.07,2.68
11,29,543.435,1.84
11,30,380.801,2.626
11,31,445.326,2.246
11,32,494.912,2.021
11,33,452.265,2.211
11,34,373.848,2.675
11,35,340.559,2.936
11,36,558.918,1.789
11,37,285.739,3.5
11,38,613.633,1.63
11,39,484.184,2.065
11,40,382.118,2.617
11,41,442.062,2.262
11,42,449.245,2.226
11,43,464.766,2.152
11,44,465.635,2.148
11,45,365.299,2.737
11,46,506.809,1.973
11,47,418.939,2.387
11,48,469.924,2.128
11,49,457.42,2.186
11,50,384.879,2.598
11,51,437.957,2.283
11,52,414.941,2.41
11,53,436.081,2.293
11,54,525.731,1.902
11,55,409.587,2.441
11,56,438.294,2.282
11,57,292.521,3.419
11,58,338.194,2.957
11,59,452.163,2.212
11,60,320.365,3.121
11,61,405.853,2.464
11,62,407.151,2.456
11,63,387.882,2.578
11,64,412.251,2.426
11,65,419.586,2.383
11,66,472.431,2.117
11,67,535.442,1.868
11,68,467.433,2.139
11,69,360.986,2.77
11,70,338.415,2.955
11,71,482.317,2.073
11,72,302.499,3.306
11,73,326.505,3.063
11,74,389.582,2.567
11,75,342.77,2.917
11,76,386.993,2.584
11,77,497.711,2.009
11,78,394.348,2.536
11,79,383.064,2.611
11,80,448.96,2.227
11,81,581.512,1.72
11,82,377.267,2.651
11,83,393.81,2.539
11,84,354.026,2.825
11,85,550.961,1.815
11,86,295.99,3.378
11,87,393.232,2.543
11,88,442.514,2.26
11,89,386.929,2.584
11,90,483.265,2.069
11,91,428.81,2.332
11,92,350.61,2.852
11,93,385.36,2.595
11,94,392.334,2.549
11,95,422.451,2.367
11,96,378.885,2.639
11,97,373.239,2.679
11,98,415.086,2.409
11,99,328.986,3.04
11,100,485.59,2.059
11,101,403.275,2.48
11,102,481.745,2.076
11,103,354.218,2.823
11,104,305.675,3.271
11,105,377.785,2.647
11,106,414.541,2.412
11,107,373.101,2.68
11,108,579.019,1.727
11,109,380.398,2.629
11,110,465.851,2.147
11,111,384.285,2.602
11,112,391.811,2.552
11,113,495.715,2.017
11,114,348.286,2.871
11,115,379.105,2.638
11,116,448.274,2.231
11,117,384.867,2.598
11,118,393.594,2.541
11,119,490.527,2.039
11,120,350.336,2.854
11,121,396.603,2.521
11,122,371.308,2.693
11,123,350.597,2.852
11,124,466.68,2.143
11,125,527.302,1.896
11,126,371.414,2.692
11,127,514.62,1.943
11,128,456.632,2.19
11,129,459.357,2.177
11,130,329.003,3.039
11,131,359.667,2.78
11,132,367.36,2.722
11,133,487.549,2.051
11,134,312.194,3.203
11,135,423.852,2.359
11,136,518.903,1.927
11,137,442.982,2.257
11,138,384.427,2.601
11,139,473.476,2.112
11,140,583.129,1.715
11,141,400.247,2.498
11,142,391.416,2.555
11,143,310.225,3.223
11,144,415.243,2.408
11,145,310.566,3.22
11,146,508.885,1.965
11,147,318.156,3.143
11,148,522.509,1.914
11,149,445.087,2.247
11,150,339.201,2.948
11,151,210.488,4.751
12,1,360.132,2.777
12,2,438.198,2.282
12,3,385.708,2.593
12,4,403.126,2.481
12,5,430.604,2.322
12,6,298.682,3.348
12,7,336.34,2.973
12,8,367.304,2.723
12,9,434.413,2.302
12,10,335.683,2.979
12,11,338.275,2.956
12,12,432.361,2.313
12,13,507.619,1.97
12,14,371.538,2.692
12,15,375.027,2.666
12,16,372.247,2.686
12,17,360.634,2.773
12,18,341.992,2.924
12,19,448.089,2.232
12,20,430.831,2.321
12,21,435.176,2.298
12,22,306.983,3.258
12,23,336.625,2.971
12,24,365.774,2.734
12,25,393.056,2.544
12,26,512.711,1.95
12,27,384.344,2.602
12,28,482.87,2.071
12,29,526.619,1.899
12,30,407.977,2.451
12,31,393.781,2.539
12,32,357.462,2.797
12,33,387.726,2.579
12,34,284.538,3.514
12,35,496.323,2.015
12,36,411.8,2.428
12,37,541.225,1.848
12,38,414.017,2.415
12,39,459.061,2.178
12,40,411.712,2.429
12,41,390.6,2.56
12,42,436.295,2.292
12,43,400.022,2.5
12,44,491.556,2.034
12,45,359.854,2.779
12,46,519.419,1.925
12,47,595.425,1.679
12,48,533.738,1.874
12,49,374.632,2.669
12,50,422.784,2.365
12,51,352.122,2.84
12,52,313.262,3.192
12,53,343.07,2.915
12,54,437.212,2.287
12,55,313.812,3.187
12,56,657.766,1.52
12,57,365.227,2.738
12,58,467.831,2.138
12,59,337.0,2.967
12,60,340.044,2.941
12,61,595.488,1.679
12,62,348.631,2.868
12,63,320.463,3.12
12,64,503.052,1.988
12,65,406.152,2.462
12,66,404.758,2.471
12,67,369.707,2.705
12,68,420.143,2.38
12,69,368.595,2.713
12,70,377.016,2.652
12,71,336.961,2.968
12,72,386.712,2.586
12,73,505.129,1.98
12,74,374.231,2.672
12,75,402.937,2.482
12,76,416.934,2.398
12,77,482.921,2.071
12,78,425.203,2.352
12,79,438.624,2.28
12,80,391.448,2.555
12,81,617.065,1.621
12,82,468.405,2.135
12,83,383.557,2.607
12,84,506.52,1.974
12,85,421.002,2.375
12,86,485.352,2.06
12,87,339.129,2.949
12,88,401.478,2.491
12,89,520.301,1.922
12,90,474.022,2.11
12,91,457.99,2.183
12,92,446.193,2.241
12,93,329.105,3.039
12,94,461.773,2.166
12,95,346.797,2.884
12,96,376.918,2.653
12,97,398.313,2.511
12,98,371.254,2.694
12,99,396.978,2.519
12,100,525.357,1.903
12,101,346.913,2.883
12,102,394.763,2.533
12,103,535.049,1.869
12,104,519.608,1.925
12,105,444.32,2.251
12,106,354.132,2.824
12,107,575.012,1.739
12,108,324.111,3.085
12,109,602.836,1.659
12,110,489.925,2.041
12,111,455.973,2.193
12,112,436.146,2.293
12,113,477.135,2.096
12,114,430.727,2.322
12,115,501.444,1.994
12,116,457.689,2.185
12,117,511.068,1.957
12,118,439.06,2.278
12,119,375.388,2.664
12,120,344.874,2.9
12,121,459.034,2.178
12,122,434.044,2.304
12,123,406.414,2.461
12,124,413.271,2.42
12,125,430.551,2.323
12,126,459.666,2.175
12,127,430.238,2.324
12,128,440.119,2.272
12,129,446.498,2.24
12,130,405.43,2.467
12,131,490.335,2.039
12,132,467.574,2.139
12,133,643.102,1.555
12,134,586.214,1.706
12,135,355.258,2.815
12,136,423.744,2.36
12,137,428.525,2.334
12,138,417.753,2.394
12,139,494.835,2.021
12,140,375.142,2.666
12,141,388.856,2.572
12,142,582.832,1.716
12,143,426.06,2.347
12,144,480.311,2.082
12,145,457.051,2.188
12,146,311.314,3.212
12,147,279.157,3.582
12,148,156.556,6.387
12,149,99.58,10.042
12,150,34.848,28.696
12,151,36.45,27.435
13,1,291.594,3.429
13,2,428.601,2.333
13,3,395.358,2.529
13,4,363.02,2.755
13,5,383.451,2.608
13,6,316.893,3.156
13,7,343.878,2.908
13,8,400.015,2.5
13,9,389.844,2.565
13,10,332.443,3.008
13,11,311.585,3.209
13,12,468.597,2.134
13,13,489.803,2.042
13,14,490.543,2.039
13,15,371.482,2.692
13,16,433.349,2.308
13,17,319.087,3.134
13,18,469.154,2.131
13,19,422.667,2.366
13,20,378.147,2.644
13,21,211.643,4.725
13,22,257.623,3.882
13,23,351.802,2.843
13,24,382.678,2.613
13,25,476.421,2.099
13,26,341.933,2.925
13,27,478.59,2.089
13,28,268.522,3.724
13,29,415.669,2.406
13,30,374.403,2.671
13,31,412.002,2.427
13,32,279.951,3.572
13,33,368.541,2.713
13,34,444.031,2.252
13,35,249.75,4.004
13,36,304.671,3.282
13,37,450.816,2.218
13,38,423.07,2.364
13,39,522.372,1.914
13,40,411.154,2.432
13,41,473.45,2.112
13,42,496.497,2.014
13,43,339.754,2.943
13,44,440.731,2.269
13,45,361.567,2.766
13,46,452.57,2.21
13,47,454.36,2.201
13,48,459.709,2.175
13,49,484.575,2.064
13,50,430.423,2.323
13,51,344.01,2.907
13,52,366.731,2.727
13,53,477.099,2.096
13,54,473.63,2.111
13,55,355.963,2.809
13,56,403.185,2.48
13,57,364.581,2.743
13,58,369.074,2.709
13,59,509.787,1.962
13,60,434.678,2.301
13,61,331.366,3.018
13,62,393.459,2.542
13,63,631.782,1.583
13,64,321.102,3.114
13,65,457.136,2.188
13,66,433.513,2.307
13,67,333.411,2.999
13,68,394.1,2.537
13,69,419.973,2.381
13,70,349.737,2.859
13,71,343.34,2.913
13,72,418.487,2.39
13,73,457.607,2.185
13,74,588.262,1.7
13,75,408.762,2.446
13,76,312.533,3.2
